Year,AGE,SEX,LENGTH,CSW1,CSW2,CSW3,CSW4,CSW5,CSW6,CSW7,CSW8,CSW9,CSW10,CSW11,CSW12,CSW13,CSW14,CSW15
2016,04,1,179,1.7868,1.3741,0.5612,0.4339,,,,,,,,,,,
2016,04,1,187,1.8492,1.9556,0.4538,0.4423,,,,,,,,,,,
2016,04,1,192,2.0481,1.3081,0.7403,0.2677,,,,,,,,,,,
2016,04,1,193,2.0104,1.6255,0.7409,0.4348,,,,,,,,,,,
2016,04,1,187,1.9132,1.5443,0.7072,0.4805,,,,,,,,,,,
2016,04,1,193,2.1359,0.8615,1.171,0.5172,,,,,,,,,,,
2016,04,1,184,1.7843,1.916,0.6589,0.4746,,,,,,,,,,,
2016,04,1,181,1.8448,1.7638,0.9776,0.34,,,,,,,,,,,
2016,04,1,180,1.4717,1.091,1.0382,0.3984,,,,,,,,,,,
2016,04,1,187,1.5162,1.4561,0.6326,0.3566,,,,,,,,,,,
2016,04,1,186,1.451,2.1715,0.8632,0.3693,,,,,,,,,,,
2016,04,1,204,2.1323,1.7268,0.781,0.4061,,,,,,,,,,,
2016,04,1,191,1.8074,1.5911,1.0361,0.3958,,,,,,,,,,,
2016,04,1,187,1.5456,1.7956,0.9635,0.2518,,,,,,,,,,,
2016,04,1,196,1.8305,1.6292,0.8376,0.5548,,,,,,,,,,,
2016,04,1,179,1.6835,1.4673,0.9366,0.5256,,,,,,,,,,,
2016,04,1,196,2.2191,1.4952,0.7659,0.365,,,,,,,,,,,
2016,04,1,191,1.8579,2.1857,0.723,0.4773,,,,,,,,,,,
2016,04,1,192,1.8358,1.7751,0.9097,0.5287,,,,,,,,,,,
2016,04,1,201,1.731,2.2454,0.7816,0.3003,,,,,,,,,,,
2016,04,1,175,1.5767,1.3825,0.7931,0.391,,,,,,,,,,,
2016,04,1,184,1.8773,2.0084,0.875,0.3179,,,,,,,,,,,
2016,04,1,176,1.8696,1.3114,0.6651,0.3348,,,,,,,,,,,
2016,04,1,188,1.332,1.7919,1.0709,0.4482,,,,,,,,,,,
2016,04,1,185,1.8701,1.64,0.6363,0.3654,,,,,,,,,,,
2016,04,1,182,1.9102,1.5227,0.7499,0.3267,,,,,,,,,,,
2016,04,1,191,1.7509,1.4499,1.0889,0.3393,,,,,,,,,,,
2016,04,1,195,1.96,1.7011,0.7536,0.4424,,,,,,,,,,,
2016,04,1,189,1.8298,1.4677,0.8404,0.3783,,,,,,,,,,,
2016,04,1,187,1.6991,1.6092,1.1256,0.709,,,,,,,,,,,
2016,04,1,186,2.0593,1.6102,0.9394,0.4384,,,,,,,,,,,
2016,04,1,188,1.5578,1.4996,1.1075,0.665,,,,,,,,,,,
2016,04,1,188,1.9883,1.3644,0.862,0.3357,,,,,,,,,,,
2016,04,1,189,1.9321,1.3958,0.8972,0.4508,,,,,,,,,,,
2016,04,1,193,1.5491,1.5994,0.9184,0.4154,,,,,,,,,,,
2016,04,1,188,1.8244,1.6169,0.7663,0.3146,,,,,,,,,,,
2016,04,1,195,1.9238,1.5885,0.9728,0.4566,,,,,,,,,,,
2016,04,1,207,2.2,1.4906,0.8215,0.4271,,,,,,,,,,,
2016,04,1,182,1.5271,1.7653,0.8041,0.4268,,,,,,,,,,,
2016,04,1,189,1.2152,1.3773,0.8249,0.4886,,,,,,,,,,,
2016,04,1,197,1.6661,1.369,0.7852,0.2283,,,,,,,,,,,
2016,04,1,197,1.7922,1.6385,0.8244,0.4384,,,,,,,,,,,
2016,04,1,187,1.5516,1.3928,0.7202,0.2675,,,,,,,,,,,
2016,04,1,186,1.5523,1.1357,0.7574,0.2532,,,,,,,,,,,
2016,04,1,180,1.7127,1.6889,0.878,0.3318,,,,,,,,,,,
2016,04,1,189,1.6674,1.3182,0.725,0.387,,,,,,,,,,,
2016,04,1,175,1.9337,1.6163,0.9059,0.4579,,,,,,,,,,,
2016,04,1,186,1.6197,1.3204,0.5742,0.3922,,,,,,,,,,,
2016,04,1,192,1.6194,1.5297,0.8577,0.4993,,,,,,,,,,,
2016,04,1,188,1.4995,1.5119,0.9867,0.5545,,,,,,,,,,,
2016,04,1,184,2.1999,1.5867,0.6521,0.2418,,,,,,,,,,,
2016,04,1,194,1.7087,1.4858,1.3924,,,,,,,,,,,,
2016,04,1,188,1.6464,1.3877,0.5798,0.6109,,,,,,,,,,,
2016,04,1,166,1.7037,1.3454,0.7883,0.3178,,,,,,,,,,,
2016,04,1,185,2.1265,1.3943,0.7705,0.4601,,,,,,,,,,,
2016,04,1,193,1.4928,1.72,1.022,0.5691,,,,,,,,,,,
2016,04,1,178,1.5797,1.4029,0.9572,0.438,,,,,,,,,,,
2016,04,1,178,1.6219,1.5803,0.8507,0.5037,,,,,,,,,,,
2016,04,1,189,1.5165,1.3318,0.4844,0.214,,,,,,,,,,,
2016,04,1,176,1.899,1.468,0.8049,0.4388,,,,,,,,,,,
2016,04,1,190,1.5051,1.8263,1.0591,0.3796,,,,,,,,,,,
2016,04,1,193,1.8194,1.8127,0.7856,0.4521,,,,,,,,,,,
2016,04,1,184,1.5271,1.4256,1.1308,0.2898,,,,,,,,,,,
2016,04,1,175,1.682,1.5127,0.5663,0.4906,,,,,,,,,,,
2016,04,1,182,1.8819,1.6095,0.51,0.4477,,,,,,,,,,,
2016,04,1,179,1.8829,0.9338,0.8646,0.2983,,,,,,,,,,,
2016,04,1,182,1.9412,1.8152,0.8812,0.292,,,,,,,,,,,
2016,04,1,182,1.7394,1.5376,0.752,0.4385,,,,,,,,,,,
2016,04,1,183,1.4016,1.3284,0.8801,0.3367,,,,,,,,,,,
2016,04,1,182,1.6481,1.3365,0.8672,0.4249,,,,,,,,,,,
2016,04,1,182,1.8081,1.6486,0.6807,0.4594,,,,,,,,,,,
2016,04,1,186,1.6023,1.7575,0.9495,0.432,,,,,,,,,,,
2016,04,1,186,1.9021,1.8363,0.9706,0.4025,,,,,,,,,,,
2016,04,1,191,1.9995,1.4956,1.0241,0.3427,,,,,,,,,,,
2016,04,1,191,2.092,1.5439,0.7091,0.3799,,,,,,,,,,,
2016,04,1,186,2.0118,1.3662,0.7398,0.4582,,,,,,,,,,,
2016,04,1,186,1.672,1.3084,0.7943,0.229,,,,,,,,,,,
2016,04,1,189,2.0292,1.8241,0.854,0.3293,,,,,,,,,,,
2016,04,1,175,1.5344,1.6217,0.7739,0.2932,,,,,,,,,,,
2016,04,1,169,1.3927,1.3927,0.8843,0.375,,,,,,,,,,,
2016,05,2,192,1.695,1.4464,1.1742,0.3409,0.0581,,,,,,,,,,
2016,05,2,184,1.6361,0.5691,0.7753,0.5468,0.4117,,,,,,,,,,
2016,05,2,179,1.4667,1.1216,0.4571,0.5784,0.3608,,,,,,,,,,
2016,05,2,207,2.2185,1.2929,0.8889,0.4164,0.2617,,,,,,,,,,
2016,05,2,200,1.9245,1.8763,0.8692,0.3775,0.1944,,,,,,,,,,
2016,05,2,192,1.9114,0.7221,0.8008,0.943,0.4406,,,,,,,,,,
2016,05,2,174,1.6848,1.4376,0.948,0.2917,0.1422,,,,,,,,,,
2016,05,2,187,2.0155,1.7085,0.9123,0.1378,0.1234,,,,,,,,,,
2016,05,2,208,1.8826,1.0615,0.7882,0.381,0.1072,,,,,,,,,,
2016,05,2,198,2.3089,1.7439,1.0184,0.3911,0.0976,,,,,,,,,,
2016,05,1,190,1.9851,1.3942,0.8731,0.2667,0.1487,,,,,,,,,,
2016,05,1,185,1.7938,1.7004,0.7967,0.3188,0.1146,,,,,,,,,,
2016,05,1,185,1.7396,1.446,0.7312,0.2928,,,,,,,,,,,
2016,05,1,195,1.905,1.6544,0.7209,0.4031,0.0769,,,,,,,,,,
2016,05,1,206,1.7561,1.7003,1.1738,0.4468,0.2047,,,,,,,,,,
2016,05,1,187,1.6951,1.2963,0.4803,0.7718,0.4537,,,,,,,,,,
2016,05,1,196,2.0579,1.915,0.8412,0.5551,0.2784,,,,,,,,,,
2016,05,1,188,1.6594,1.5711,0.8478,0.4403,0.1771,,,,,,,,,,
2016,05,1,191,1.918,1.1048,0.5602,0.9159,0.4887,,,,,,,,,,
2016,06,2,203,1.6113,1.871,0.5229,0.6091,0.2785,0.1392,,,,,,,,,
2016,06,2,192,1.8333,1.5923,0.4479,0.2213,0.4993,0.0867,,,,,,,,,
2016,06,2,211,2.1784,1.5535,0.8165,0.4615,0.4705,0.1802,,,,,,,,,
2016,06,2,220,1.861,1.7397,1.1925,0.597,0.3267,0.1671,,,,,,,,,
2016,06,2,208,2.3092,1.5117,0.7894,0.244,0.3142,0.1633,,,,,,,,,
2016,06,2,208,1.6965,1.7684,1.0278,0.5989,0.3377,0.2602,,,,,,,,,
2016,06,2,213,1.3945,1.8187,0.8821,0.6142,0.2167,0.1613,,,,,,,,,
2016,06,2,197,2.0289,1.5382,0.7975,0.4007,0.3147,0.2429,,,,,,,,,
2016,06,2,213,1.9591,1.3451,0.9025,0.5445,0.3229,0.0871,,,,,,,,,
2016,06,2,213,1.7728,1.222,0.8229,0.6983,0.5154,0.3723,,,,,,,,,
2016,06,2,207,1.5858,1.3806,0.8919,0.6874,,0.4134,,,,,,,,,
2016,06,2,208,1.5421,1.46,1.4307,0.2389,0.5078,0.0878,,,,,,,,,
2016,06,2,214,1.7521,1.963,1.0183,0.7658,0.3723,0.1913,,,,,,,,,
2016,06,2,212,1.8373,1.5525,0.7728,0.7189,0.4416,0.2733,,,,,,,,,
2016,06,2,208,1.7445,1.4254,0.6799,0.4095,0.3134,0.1546,,,,,,,,,
2016,06,2,204,1.5841,1.6126,0.7791,0.6761,0.3208,0.2139,,,,,,,,,
2016,06,2,218,2.1166,1.5262,0.9715,0.5128,0.4393,0.0979,,,,,,,,,
2016,06,2,193,1.6861,1.3919,0.7663,0.463,0.2409,0.122,,,,,,,,,
2016,06,2,212,1.706,1.6947,0.6543,0.5174,0.1748,0.0659,,,,,,,,,
2016,06,2,209,1.2885,1.2883,0.8984,0.6169,0.1359,0.1471,,,,,,,,,
2016,06,2,215,1.7575,0.845,1.1099,1.1481,0.473,0.3411,,,,,,,,,
2016,06,1,190,1.5196,1.5168,0.9316,0.6331,0.2876,0.2156,,,,,,,,,
2016,06,1,211,1.94,1.7252,0.9281,0.6443,0.2855,0.0924,,,,,,,,,
2016,06,1,203,2.0645,1.7831,0.7899,0.3943,0.3403,0.1525,,,,,,,,,
2016,06,1,192,1.8767,1.336,0.759,0.4273,0.1643,0.1154,,,,,,,,,
2016,06,1,210,2.1133,1.7906,0.7789,0.5155,0.3989,0.1549,,,,,,,,,
2016,06,1,200,1.9703,1.5442,0.7208,0.5022,0.2436,0.1689,,,,,,,,,
2016,06,1,194,1.9694,1.3349,0.6136,0.5199,0.1374,0.1384,,,,,,,,,
2016,06,1,192,1.6202,1.4575,0.7446,0.5073,0.419,0.3245,,,,,,,,,
2016,06,1,234,1.769,1.7513,1.055,0.834,0.5959,0.1543,,,,,,,,,
2016,06,1,212,1.4754,1.5777,1.6281,0.5055,0.3616,0.1638,,,,,,,,,
2016,06,1,203,1.6417,1.5622,1.0844,0.4888,0.0776,0.1063,,,,,,,,,
2016,06,1,202,1.794,1.419,0.9405,0.4662,0.4209,0.247,,,,,,,,,
2016,06,1,187,1.5943,1.1132,0.5686,0.3859,0.379,0.2578,,,,,,,,,
2016,06,1,198,1.912,1.1121,0.8575,0.3669,,0.5667,,,,,,,,,
2016,06,1,186,1.6926,1.9086,0.6984,0.5053,0.2556,0.0779,,,,,,,,,
2016,06,1,198,1.4194,1.4724,0.8407,0.3542,0.2332,0.2542,,,,,,,,,
2016,06,1,212,1.9362,1.6326,0.9432,0.483,0.2436,0.1479,,,,,,,,,
2016,06,1,188,1.6092,0.7145,0.8161,0.2631,0.2793,0.4726,,,,,,,,,
2016,07,2,206,1.351,1.7541,0.8035,0.3314,0.3048,0.3101,0.1407,,,,,,,,
2016,07,2,227,1.9467,1.695,1.1066,0.6331,0.298,0.1648,0.136,,,,,,,,
2016,07,2,205,1.7214,1.5815,1.0428,0.6093,0.3748,0.1156,0.0536,,,,,,,,
2016,07,2,176,1.2704,1.4356,0.9533,0.1823,0.3684,0.2512,0.1151,,,,,,,,
2016,07,1,207,1.3675,1.17,0.8698,0.5524,0.5294,0.3543,0.0788,,,,,,,,
2016,07,1,219,1.4709,1.6105,0.6237,0.5399,0.3258,0.2979,0.2337,,,,,,,,
2016,08,2,242,2.0933,1.3406,0.8437,0.5872,0.2854,0.3981,0.2575,0.034,,,,,,,
2016,08,2,230,2.1629,1.1275,0.9199,0.4611,0.4401,0.2845,0.2604,0.1512,,,,,,,
2016,08,1,228,1.8623,1.7868,0.7854,0.4515,0.4683,0.3804,0.1427,0.1073,,,,,,,
2016,08,1,236,2.2408,1.2279,0.9731,0.3536,0.3792,0.2566,0.1893,0.1006,,,,,,,
2016,08,1,234,1.9392,1.657,0.9942,0.3446,0.462,0.1804,0.1461,0.0962,,,,,,,
2016,08,1,225,1.7266,2.5355,0.6411,0.4733,0.4243,0.1872,0.1782,0.0392,,,,,,,
2016,09,2,227,2.0154,1.9078,1.3161,0.414,0.2985,0.3403,0.2019,0.0635,0.02,,,,,,
2016,09,2,227,1.4878,1.7694,0.9132,0.5885,0.4567,0.3812,0.2771,0.1935,0.0473,,,,,,
2016,09,2,244,2.0865,1.536,1.009,0.7543,0.3808,0.4497,0.1926,0.2964,0.2534,,,,,,
2016,09,2,224,1.6342,1.4087,0.7464,0.3412,0.3093,0.3864,0.1078,0.0625,0.0281,,,,,,
2016,09,2,244,2.4499,1.434,0.9247,0.5894,0.292,0.4239,0.1382,0.3028,0.2436,,,,,,
2016,09,1,220,1.7423,1.5847,0.9712,0.457,0.5048,0.4159,0.2532,0.1499,0.0819,,,,,,
2016,09,1,238,1.8497,1.6142,1.0105,0.4455,0.407,0.5025,0.2914,0.0999,0.1127,,,,,,
2016,09,1,230,1.7802,1.4991,0.96,0.5003,0.4704,0.5474,0.2418,0.1901,0.0293,,,,,,
2016,09,1,236,1.704,1.4726,1.0079,0.5315,0.2711,0.5347,0.1329,0.347,0.0949,,,,,,
2016,09,1,234,1.4823,1.7067,0.9567,0.7818,0.4334,0.5476,0.2781,0.0732,0.0272,,,,,,
2016,09,1,235,1.7901,1.5295,0.7443,0.4215,0.3845,0.5082,0.1122,0.0767,0.0949,,,,,,
2016,09,1,220,2.053,1.2397,0.8393,0.5717,0.3211,0.2846,0.2104,0.2302,0.0842,,,,,,
2016,09,1,242,2.1903,1.1907,0.898,0.7438,0.428,0.3211,0.2515,0.1662,0.0311,,,,,,
2016,10,2,239,2.5907,1.6122,0.7663,0.5137,0.3827,0.303,0.2024,0.2208,0.1819,0.1207,,,,,
2016,10,2,222,1.7627,1.1458,0.8436,0.6193,0.4574,0.2435,0.0817,0.1444,0.087,0.039,,,,,
2016,10,1,234,1.9466,1.6622,0.9628,0.4879,0.2516,0.6912,0.0962,0.0832,0.0234,0.0441,,,,,
2016,10,1,222,1.9086,1.596,0.7459,0.3118,0.5099,0.2235,0.1571,0.0715,0.1417,0.0362,,,,,
2016,10,1,228,1.9686,1.4764,0.8305,0.4912,0.3474,0.2411,0.1162,0.1539,0.1246,0.1073,,,,,
2016,11,1,236,1.7601,1.1263,0.9426,0.761,0.4091,0.3577,0.2551,0.1045,0.403,0.291,0.0883,,,,
2016,11,1,226,1.8715,1.3167,0.9532,0.258,0.4767,0.2111,0.1991,0.3804,0.1649,0.1461,0.0789,,,,
2015,03,2,176,1.8096,1.3373,0.8427,,,,,,,,,,,,
2015,03,2,178,1.6074,1.4408,0.937,,,,,,,,,,,,
2015,03,2,181,1.8671,1.8857,0.7261,,,,,,,,,,,,
2015,03,2,179,1.9205,1.6316,0.7204,,,,,,,,,,,,
2015,03,2,183,1.8836,1.5817,0.7093,,,,,,,,,,,,
2015,03,2,173,1.7359,1.5043,0.8411,,,,,,,,,,,,
2015,03,2,177,2.3356,1.6058,0.7353,,,,,,,,,,,,
2015,03,2,175,1.8431,1.6412,0.652,,,,,,,,,,,,
2015,03,2,176,2.1136,1.782,0.6965,,,,,,,,,,,,
2015,03,2,188,2.1302,1.7634,0.9169,,,,,,,,,,,,
2015,03,2,182,1.9691,1.5875,0.9373,,,,,,,,,,,,
2015,03,2,182,1.5779,1.9168,0.95,,,,,,,,,,,,
2015,03,2,181,1.787,1.9167,0.9259,,,,,,,,,,,,
2015,03,2,180,1.745,1.506,0.7762,,,,,,,,,,,,
2015,03,2,181,1.9076,1.6039,0.7334,,,,,,,,,,,,
2015,03,2,192,2.1097,2.2338,0.6742,,,,,,,,,,,,
2015,03,2,175,1.9671,1.6614,0.6279,,,,,,,,,,,,
2015,03,2,163,1.5729,1.3932,0.478,,,,,,,,,,,,
2015,03,2,174,1.976,1.6037,0.7037,,,,,,,,,,,,
2015,03,2,176,2.0116,1.7004,0.7632,,,,,,,,,,,,
2015,03,2,178,1.919,1.7949,0.878,,,,,,,,,,,,
2015,03,2,183,1.65,2.3519,0.3778,,,,,,,,,,,,
2015,03,2,188,2.1299,1.9095,1.0687,,,,,,,,,,,,
2015,03,2,180,2.1075,1.5334,0.7926,,,,,,,,,,,,
2015,03,2,186,2.1132,1.6817,0.876,,,,,,,,,,,,
2015,03,2,177,1.7503,1.6003,0.7983,,,,,,,,,,,,
2015,03,2,180,1.7928,1.4705,0.7593,,,,,,,,,,,,
2015,03,2,181,1.7487,1.9266,1.0448,,,,,,,,,,,,
2015,03,2,159,1.3727,1.4523,0.7651,,,,,,,,,,,,
2015,03,2,175,1.9671,1.6707,0.9187,,,,,,,,,,,,
2015,03,2,187,1.8969,1.9266,0.8595,,,,,,,,,,,,
2015,03,2,170,1.5857,1.4819,1.0262,,,,,,,,,,,,
2015,03,2,176,1.8636,1.6691,0.8281,,,,,,,,,,,,
2015,03,2,171,1.5764,1.5245,0.9929,,,,,,,,,,,,
2015,03,2,180,1.9634,1.5652,0.9002,,,,,,,,,,,,
2015,03,2,192,1.9338,1.9301,0.7446,,,,,,,,,,,,
2015,03,2,192,1.8261,1.552,0.8334,,,,,,,,,,,,
2015,03,2,172,2.0915,1.6617,0.7577,,,,,,,,,,,,
2015,03,2,183,2.0334,1.9557,0.5037,,,,,,,,,,,,
2015,03,2,182,1.7668,1.828,0.7223,,,,,,,,,,,,
2015,03,2,182,2.2631,1.8964,0.8574,,,,,,,,,,,,
2015,03,2,180,1.9593,1.6,0.9148,,,,,,,,,,,,
2015,03,2,183,1.8074,1.8963,0.8148,,,,,,,,,,,,
2015,03,2,173,1.8155,1.4228,0.6447,,,,,,,,,,,,
2015,03,2,188,2.4321,1.5356,1.2225,,,,,,,,,,,,
2015,03,2,173,1.8519,1.4445,0.963,,,,,,,,,,,,
2015,03,2,177,1.9519,1.4741,0.9537,,,,,,,,,,,,
2015,03,2,179,1.9483,1.6723,0.8445,,,,,,,,,,,,
2015,03,2,188,2.1804,1.6746,0.9781,,,,,,,,,,,,
2015,03,2,181,2.0669,1.5965,0.6612,,,,,,,,,,,,
2015,03,2,178,1.9911,1.6966,0.6131,,,,,,,,,,,,
2015,03,2,173,2.0985,1.4891,0.739,,,,,,,,,,,,
2015,03,2,182,2.0298,1.815,0.7297,,,,,,,,,,,,
2015,03,2,176,1.8076,1.5409,0.9409,,,,,,,,,,,,
2015,03,2,187,1.8149,1.4538,0.8074,,,,,,,,,,,,
2015,03,2,185,1.9928,1.6095,0.8723,,,,,,,,,,,,
2015,03,2,174,1.921,1.7561,0.6761,,,,,,,,,,,,
2015,03,2,176,1.9799,1.8669,0.5075,,,,,,,,,,,,
2015,03,2,187,1.7003,1.8133,0.7261,,,,,,,,,,,,
2015,03,2,174,1.8484,1.6632,0.7297,,,,,,,,,,,,
2015,03,2,172,1.6079,1.7098,0.8521,,,,,,,,,,,,
2015,03,2,182,1.9968,1.756,0.778,,,,,,,,,,,,
2015,03,2,183,1.9613,1.6558,0.6501,,,,,,,,,,,,
2015,03,2,185,2.2003,1.7317,0.8409,,,,,,,,,,,,
2015,03,2,182,1.9841,1.5303,0.6743,,,,,,,,,,,,
2015,03,2,185,1.9075,1.6371,0.7408,,,,,,,,,,,,
2015,03,2,180,1.6963,1.9482,0.4222,,,,,,,,,,,,
2015,03,2,190,1.982,1.9765,0.6094,,,,,,,,,,,,
2015,03,2,167,1.9376,1.5078,0.6354,,,,,,,,,,,,
2015,03,2,192,1.7727,1.7431,0.9855,,,,,,,,,,,,
2015,03,2,176,1.9577,1.5854,0.8464,,,,,,,,,,,,
2015,03,2,176,1.8519,1.8704,0.8796,,,,,,,,,,,,
2015,03,2,183,2.4704,1.9037,0.7333,,,,,,,,,,,,
2015,03,2,186,1.9,1.6074,0.8704,,,,,,,,,,,,
2015,03,2,182,1.7392,1.7503,0.9002,,,,,,,,,,,,
2015,03,2,173,1.6912,1.5152,0.8076,,,,,,,,,,,,
2015,03,2,187,2.1006,1.9931,1.1725,,,,,,,,,,,,
2015,03,2,181,1.6484,2.1707,1.0816,,,,,,,,,,,,
2015,03,2,186,2.1655,1.6912,0.8651,,,,,,,,,,,,
2015,03,2,178,1.7136,1.8266,1.0374,,,,,,,,,,,,
2015,03,2,171,1.997,1.7599,0.7392,,,,,,,,,,,,
2015,03,2,179,1.5611,1.8611,0.7704,,,,,,,,,,,,
2015,03,2,179,1.9764,1.5244,0.8039,,,,,,,,,,,,
2015,03,2,190,1.6965,2.1465,0.8056,,,,,,,,,,,,
2015,03,2,191,1.9449,1.6818,0.6983,,,,,,,,,,,,
2015,03,2,179,2.0074,1.8963,0.6778,,,,,,,,,,,,
2015,03,2,174,1.7114,1.6558,0.6927,,,,,,,,,,,,
2015,03,2,173,1.8692,1.671,0.8448,,,,,,,,,,,,
2015,03,2,179,2.0374,1.9707,0.9705,,,,,,,,,,,,
2015,03,2,181,1.6262,1.5613,0.8742,,,,,,,,,,,,
2015,03,2,172,1.8317,1.1576,1.3354,,,,,,,,,,,,
2015,03,2,188,2.0743,1.9113,0.8927,,,,,,,,,,,,
2015,03,2,175,1.726,1.8316,0.7778,,,,,,,,,,,,
2015,03,2,188,1.7095,1.8113,0.6556,,,,,,,,,,,,
2015,03,2,180,2.0523,1.7355,0.7965,,,,,,,,,,,,
2015,03,2,184,1.8075,2.0446,0.6852,,,,,,,,,,,,
2015,03,2,184,1.904,1.6003,0.7001,,,,,,,,,,,,
2015,03,2,173,2.0759,1.9315,0.8037,,,,,,,,,,,,
2015,03,2,177,2.1229,1.3449,0.6076,,,,,,,,,,,,
2015,03,2,179,1.4484,1.8114,1.0465,,,,,,,,,,,,
2015,03,2,178,1.7778,1.7297,0.9537,,,,,,,,,,,,
2015,03,2,193,2.1781,1.7428,0.8149,,,,,,,,,,,,
2015,03,2,178,1.9374,1.3132,1.1409,,,,,,,,,,,,
2015,03,2,184,1.9039,1.8076,0.7741,,,,,,,,,,,,
2015,03,2,172,1.8447,1.4558,0.6112,,,,,,,,,,,,
2015,03,2,179,1.9706,1.8465,0.8205,,,,,,,,,,,,
2015,03,2,193,1.9153,1.6819,0.7798,,,,,,,,,,,,
2015,03,2,179,1.8704,1.5389,0.9296,,,,,,,,,,,,
2015,03,2,179,1.8395,1.6358,0.7558,,,,,,,,,,,,
2015,03,2,183,1.9407,1.4,0.837,,,,,,,,,,,,
2015,03,2,174,1.7485,1.5726,0.8076,,,,,,,,,,,,
2015,03,2,191,1.7412,1.1336,0.9336,,,,,,,,,,,,
2015,03,2,176,1.5391,1.9985,1.0539,,,,,,,,,,,,
2015,03,2,181,1.4889,1.7852,1.0037,,,,,,,,,,,,
2015,03,2,190,2.1261,1.852,1.0149,,,,,,,,,,,,
2015,03,2,177,1.856,1.6949,0.8576,,,,,,,,,,,,
2015,03,2,180,2.0149,1.5334,0.8,,,,,,,,,,,,
2015,03,2,169,2.089,1.6815,0.8556,,,,,,,,,,,,
2015,03,2,175,1.7038,1.4668,0.6889,,,,,,,,,,,,
2015,03,2,180,1.9428,1.5909,0.5204,,,,,,,,,,,,
2015,03,2,178,1.6447,1.4743,0.9761,,,,,,,,,,,,
2015,03,2,169,2.0002,1.6446,0.7112,,,,,,,,,,,,
2015,03,2,174,1.7038,1.5927,0.9001,,,,,,,,,,,,
2015,03,2,167,1.3816,1.6946,0.7093,,,,,,,,,,,,
2015,03,2,168,1.6556,1.5815,0.876,,,,,,,,,,,,
2015,03,2,169,1.7668,1.4705,0.9408,,,,,,,,,,,,
2015,03,2,170,1.689,1.5149,0.7408,,,,,,,,,,,,
2015,03,2,184,1.9003,1.7151,0.8446,,,,,,,,,,,,
2015,03,2,158,1.6373,1.791,0.7872,,,,,,,,,,,,
2015,03,2,170,2.0445,1.6963,0.7852,,,,,,,,,,,,
2015,03,2,177,1.7557,1.8335,0.7593,,,,,,,,,,,,
2015,03,2,161,1.4593,1.3537,0.7889,,,,,,,,,,,,
2015,03,2,190,1.8371,1.7704,0.8,,,,,,,,,,,,
2015,03,2,174,1.6965,1.4928,1.0112,,,,,,,,,,,,
2015,03,2,170,1.7133,1.5855,0.7668,,,,,,,,,,,,
2015,03,2,164,1.6171,1.5541,0.7076,,,,,,,,,,,,
2015,03,1,187,1.7707,1.4521,1.015,,,,,,,,,,,,
2015,03,1,168,1.7487,1.8913,0.7706,,,,,,,,,,,,
2015,03,1,194,2.0634,1.8522,0.8335,,,,,,,,,,,,
2015,03,1,172,1.8334,1.4889,0.6148,,,,,,,,,,,,
2015,03,1,173,1.6095,1.5113,1.015,,,,,,,,,,,,
2015,03,1,175,2.1929,1.2557,0.7001,,,,,,,,,,,,
2015,03,1,182,1.9501,1.8316,0.9056,,,,,,,,,,,,
2015,03,1,178,1.9501,1.7278,0.8223,,,,,,,,,,,,
2015,03,1,180,2.0579,1.856,0.8854,,,,,,,,,,,,
2015,03,1,170,1.8445,1.4945,0.7482,,,,,,,,,,,,
2015,03,1,179,2.0223,1.6815,0.7778,,,,,,,,,,,,
2015,03,1,175,2.0058,1.539,0.5927,,,,,,,,,,,,
2015,03,1,159,1.4302,1.5303,1.0041,,,,,,,,,,,,
2015,03,1,177,1.8765,1.4616,0.678,,,,,,,,,,,,
2015,03,1,177,2.1112,1.2223,1.0074,,,,,,,,,,,,
2015,03,1,173,1.6374,2.0634,0.7983,,,,,,,,,,,,
2015,03,1,183,1.9111,1.7982,0.687,,,,,,,,,,,,
2015,03,1,180,1.7667,1.5889,0.5889,,,,,,,,,,,,
2015,03,1,184,1.7704,1.6852,0.637,,,,,,,,,,,,
2015,03,1,183,1.7037,1.476,0.9056,,,,,,,,,,,,
2015,03,1,181,2.0896,1.6376,0.7484,,,,,,,,,,,,
2015,03,1,179,1.739,1.6223,0.7204,,,,,,,,,,,,
2015,03,1,173,1.8155,1.482,1.0245,,,,,,,,,,,,
2015,03,1,183,1.8336,1.9521,0.8927,,,,,,,,,,,,
2015,03,1,169,1.941,1.8298,0.7334,,,,,,,,,,,,
2015,03,1,162,1.4707,1.5929,0.7927,,,,,,,,,,,,
2015,03,1,185,1.9965,2.0762,0.8186,,,,,,,,,,,,
2015,03,1,187,1.6022,1.9097,0.702,,,,,,,,,,,,
2015,03,1,175,1.6444,1.3482,0.6259,,,,,,,,,,,,
2015,03,1,174,1.9778,1.2889,0.9704,,,,,,,,,,,,
2015,03,1,173,2.0451,1.7117,0.804,,,,,,,,,,,,
2015,03,1,187,1.7408,1.5778,0.8445,,,,,,,,,,,,
2015,03,1,172,1.9779,1.7779,0.6926,,,,,,,,,,,,
2015,03,1,178,2.0667,1.7445,0.8926,,,,,,,,,,,,
2015,03,1,179,1.8224,1.7521,0.7223,,,,,,,,,,,,
2015,03,1,179,1.6522,1.9874,0.9261,,,,,,,,,,,,
2015,03,1,179,1.7984,1.7225,0.7057,,,,,,,,,,,,
2015,03,1,168,1.6506,1.7525,0.7429,,,,,,,,,,,,
